Local time,Open,High,Low,Close,Volume
12.01.2022 01:00:00.000 GMT+0200,17.796,17.796,17.796,17.796,0
12.01.2022 02:00:00.000 GMT+0200,17.796,17.796,17.796,17.796,0
12.01.2022 03:00:00.000 GMT+0200,17.796,17.796,17.796,17.796,0
12.01.2022 04:00:00.000 GMT+0200,17.796,17.796,17.796,17.796,0
12.01.2022 05:00:00.000 GMT+0200,17.796,17.796,17.796,17.796,0
12.01.2022 06:00:00.000 GMT+0200,17.796,17.796,17.796,17.796,0
12.01.2022 07:00:00.000 GMT+0200,17.796,17.796,17.796,17.796,0
12.01.2022 08:00:00.000 GMT+0200,17.796,17.796,17.796,17.796,0
12.01.2022 09:00:00.000 GMT+0200,17.796,17.796,17.796,17.796,0
12.01.2022 10:00:00.000 GMT+0200,17.796,17.796,17.796,17.796,0
12.01.2022 11:00:00.000 GMT+0200,17.796,17.796,17.796,17.796,0
12.01.2022 12:00:00.000 GMT+0200,17.796,17.796,17.796,17.796,0
12.01.2022 13:00:00.000 GMT+0200,17.796,17.796,17.796,17.796,0
12.01.2022 14:00:00.000 GMT+0200,17.796,17.796,17.796,17.796,0
12.01.2022 15:00:00.000 GMT+0200,17.796,17.796,17.796,17.796,0
12.01.2022 16:00:00.000 GMT+0200,17.577,17.656,17.396,17.397,721003112.793
12.01.2022 17:00:00.000 GMT+0200,17.377,17.737,17.286,17.617,1269006835.9375
12.01.2022 18:00:00.000 GMT+0200,17.606,17.966,17.546,17.677,1446003784.1797
12.01.2022 19:00:00.000 GMT+0200,17.667,17.777,17.586,17.627,715002685.5469
12.01.2022 20:00:00.000 GMT+0200,17.617,17.877,17.606,17.827,657002746.582
12.01.2022 21:00:00.000 GMT+0200,17.836,17.937,17.657,17.706,712004333.4961
12.01.2022 22:00:00.000 GMT+0200,17.696,17.817,17.526,17.656,841002746.582
12.01.2022 23:00:00.000 GMT+0200,17.656,17.656,17.656,17.656,0
13.01.2022 00:00:00.000 GMT+0200,17.656,17.656,17.656,17.656,0
13.01.2022 01:00:00.000 GMT+0200,17.656,17.656,17.656,17.656,0
13.01.2022 02:00:00.000 GMT+0200,17.656,17.656,17.656,17.656,0
13.01.2022 03:00:00.000 GMT+0200,17.656,17.656,17.656,17.656,0
13.01.2022 04:00:00.000 GMT+0200,17.656,17.656,17.656,17.656,0
13.01.2022 05:00:00.000 GMT+0200,17.656,17.656,17.656,17.656,0
13.01.2022 06:00:00.000 GMT+0200,17.656,17.656,17.656,17.656,0
13.01.2022 07:00:00.000 GMT+0200,17.656,17.656,17.656,17.656,0
13.01.2022 08:00:00.000 GMT+0200,17.656,17.656,17.656,17.656,0
13.01.2022 09:00:00.000 GMT+0200,17.656,17.656,17.656,17.656,0
13.01.2022 10:00:00.000 GMT+0200,17.656,17.656,17.656,17.656,0
13.01.2022 11:00:00.000 GMT+0200,17.656,17.656,17.656,17.656,0
13.01.2022 12:00:00.000 GMT+0200,17.656,17.656,17.656,17.656,0
13.01.2022 13:00:00.000 GMT+0200,17.656,17.656,17.656,17.656,0
13.01.2022 14:00:00.000 GMT+0200,17.656,17.656,17.656,17.656,0
13.01.2022 15:00:00.000 GMT+0200,17.656,17.656,17.656,17.656,0
13.01.2022 16:00:00.000 GMT+0200,17.556,17.716,17.396,17.457,671001464.8438
13.01.2022 17:00:00.000 GMT+0200,17.446,17.937,17.437,17.837,1235003051.7578
13.01.2022 18:00:00.000 GMT+0200,17.837,17.947,17.616,17.657,1047004516.6016
13.01.2022 19:00:00.000 GMT+0200,17.666,18.387,17.666,18.217,1762003906.25
13.01.2022 20:00:00.000 GMT+0200,18.226,18.377,17.967,17.977,1388004394.5313
13.01.2022 21:00:00.000 GMT+0200,17.986,18.327,17.926,18.216,1009002624.5117
13.01.2022 22:00:00.000 GMT+0200,18.226,18.877,18.226,18.716,1752004272.4609
13.01.2022 23:00:00.000 GMT+0200,18.716,18.716,18.716,18.716,0
14.01.2022 00:00:00.000 GMT+0200,18.716,18.716,18.716,18.716,0
14.01.2022 01:00:00.000 GMT+0200,18.716,18.716,18.716,18.716,0
14.01.2022 02:00:00.000 GMT+0200,18.716,18.716,18.716,18.716,0
14.01.2022 03:00:00.000 GMT+0200,18.716,18.716,18.716,18.716,0
14.01.2022 04:00:00.000 GMT+0200,18.716,18.716,18.716,18.716,0
14.01.2022 05:00:00.000 GMT+0200,18.716,18.716,18.716,18.716,0
14.01.2022 06:00:00.000 GMT+0200,18.716,18.716,18.716,18.716,0
14.01.2022 07:00:00.000 GMT+0200,18.716,18.716,18.716,18.716,0
14.01.2022 08:00:00.000 GMT+0200,18.716,18.716,18.716,18.716,0
14.01.2022 09:00:00.000 GMT+0200,18.716,18.716,18.716,18.716,0
14.01.2022 10:00:00.000 GMT+0200,18.716,18.716,18.716,18.716,0
14.01.2022 11:00:00.000 GMT+0200,18.716,18.716,18.716,18.716,0
14.01.2022 12:00:00.000 GMT+0200,18.716,18.716,18.716,18.716,0
14.01.2022 13:00:00.000 GMT+0200,18.716,18.716,18.716,18.716,0
14.01.2022 14:00:00.000 GMT+0200,18.716,18.716,18.716,18.716,0
14.01.2022 15:00:00.000 GMT+0200,18.716,18.716,18.716,18.716,0
14.01.2022 16:00:00.000 GMT+0200,19.346,19.456,18.846,18.877,1971004760.7422
14.01.2022 17:00:00.000 GMT+0200,18.876,19.307,18.786,19.097,3305007568.3594
14.01.2022 18:00:00.000 GMT+0200,19.087,19.447,18.856,18.907,2381006591.7969
14.01.2022 19:00:00.000 GMT+0200,18.917,19.316,18.836,19.297,1318004760.7422
14.01.2022 20:00:00.000 GMT+0200,19.297,19.396,18.947,19.007,1456004394.5313
14.01.2022 21:00:00.000 GMT+0200,19.017,19.077,18.796,18.907,1678004394.5313
14.01.2022 22:00:00.000 GMT+0200,18.896,18.907,18.286,18.397,1670016479.4922
14.01.2022 23:00:00.000 GMT+0200,18.397,18.397,18.397,18.397,0
15.01.2022 00:00:00.000 GMT+0200,18.397,18.397,18.397,18.397,0
