Local time,Open,High,Low,Close,Volume
13.01.2022 11:00:00.000 GMT+0200,471.086,471.086,471.086,471.086,0
13.01.2022 12:00:00.000 GMT+0200,471.086,471.086,471.086,471.086,0
13.01.2022 13:00:00.000 GMT+0200,471.086,471.086,471.086,471.086,0
13.01.2022 14:00:00.000 GMT+0200,471.086,471.086,471.086,471.086,0
13.01.2022 15:00:00.000 GMT+0200,471.086,471.086,471.086,471.086,0
13.01.2022 16:00:00.000 GMT+0200,472.157,472.877,471.736,472.337,180976257.3242
13.01.2022 17:00:00.000 GMT+0200,472.327,472.516,469.176,469.937,321665740.9668
13.01.2022 18:00:00.000 GMT+0200,469.926,471.347,469.426,470.897,284959014.8926
13.01.2022 19:00:00.000 GMT+0200,470.897,470.897,466.896,467.607,320146759.0332
13.01.2022 20:00:00.000 GMT+0200,467.587,468.857,466.967,468.636,280739746.0938
13.01.2022 21:00:00.000 GMT+0200,468.637,469.197,466.766,467.326,253694000.2441
13.01.2022 22:00:00.000 GMT+0200,467.326,467.367,463.457,464.687,294854003.9063
13.01.2022 23:00:00.000 GMT+0200,464.687,464.687,464.687,464.687,0
14.01.2022 00:00:00.000 GMT+0200,464.687,464.687,464.687,464.687,0
14.01.2022 01:00:00.000 GMT+0200,464.687,464.687,464.687,464.687,0
14.01.2022 02:00:00.000 GMT+0200,464.687,464.687,464.687,464.687,0
14.01.2022 03:00:00.000 GMT+0200,464.687,464.687,464.687,464.687,0
14.01.2022 04:00:00.000 GMT+0200,464.687,464.687,464.687,464.687,0
14.01.2022 05:00:00.000 GMT+0200,464.687,464.687,464.687,464.687,0
14.01.2022 06:00:00.000 GMT+0200,464.687,464.687,464.687,464.687,0
14.01.2022 07:00:00.000 GMT+0200,464.687,464.687,464.687,464.687,0
14.01.2022 08:00:00.000 GMT+0200,464.687,464.687,464.687,464.687,0
14.01.2022 09:00:00.000 GMT+0200,464.687,464.687,464.687,464.687,0
14.01.2022 10:00:00.000 GMT+0200,464.687,464.687,464.687,464.687,0
14.01.2022 11:00:00.000 GMT+0200,464.687,464.687,464.687,464.687,0
14.01.2022 12:00:00.000 GMT+0200,464.687,464.687,464.687,464.687,0
14.01.2022 13:00:00.000 GMT+0200,464.687,464.687,464.687,464.687,0
14.01.2022 14:00:00.000 GMT+0200,464.687,464.687,464.687,464.687,0
14.01.2022 15:00:00.000 GMT+0200,464.687,464.687,464.687,464.687,0
14.01.2022 16:00:00.000 GMT+0200,461.126,464.487,460.717,464.366,210129745.4834
14.01.2022 17:00:00.000 GMT+0200,464.377,464.836,461.796,462.587,370714263.916
