Local time,Open,High,Low,Close,Volume
12.01.2022 19:00:00.000 GMT+0200,1824.922,1827.192,1824.122,1826.342,1917479.9919
12.01.2022 20:00:00.000 GMT+0200,1826.302,1828.132,1825.792,1826.256,1799630.0459
12.01.2022 21:00:00.000 GMT+0200,1826.266,1828.252,1826.076,1828.192,1198119.998
12.01.2022 22:00:00.000 GMT+0200,1828.212,1828.312,1826.152,1827.612,1371469.9745
12.01.2022 23:00:00.000 GMT+0200,1827.642,1827.712,1825.811,1826.622,862564.981
13.01.2022 00:00:00.000 GMT+0200,1826.622,1826.622,1826.622,1826.622,0
13.01.2022 01:00:00.000 GMT+0200,1826.862,1826.862,1825.042,1825.562,427320.0035
13.01.2022 02:00:00.000 GMT+0200,1825.572,1826.202,1824.462,1824.616,1108989.954
13.01.2022 03:00:00.000 GMT+0200,1824.612,1826.876,1824.402,1825.652,1991000.0563
13.01.2022 04:00:00.000 GMT+0200,1825.632,1825.902,1824.292,1824.586,1149710.0592
13.01.2022 05:00:00.000 GMT+0200,1824.586,1825.712,1824.576,1825.442,684010.0288
13.01.2022 06:00:00.000 GMT+0200,1825.402,1826.712,1825.282,1826.202,500569.9992
